maquina_for_name,maquina_loc_name,gov_modelo,gov_dsl,param,valor
G3SPBIOE,San Pedro Bio-Energy,gov_IEEE_IEEEG1,gov_SPBE,K5,0.0
G3SPBIOE,San Pedro Bio-Energy,gov_IEEE_IEEEG1,gov_SPBE,K6,0.0
G3SPBIOE,San Pedro Bio-Energy,gov_IEEE_IEEEG1,gov_SPBE,T7,0.0
G3SPBIOE,San Pedro Bio-Energy,gov_IEEE_IEEEG1,gov_SPBE,K7,0.0
G3SPBIOE,San Pedro Bio-Energy,gov_IEEE_IEEEG1,gov_SPBE,K8,0.0
G3SPBIOE,San Pedro Bio-Energy,gov_IEEE_IEEEG1,gov_SPBE,db,0.0
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,r,0.1
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,Tr,10.0
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,Tf,0.05
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,Tg,0.3
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,Tw,0.51
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,At,1.15
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,Pturb,0.0
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,Dturb,0.01
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,qnl,0.08
G3MONCI2,Monción 2,gov_HYGOV_MONCION2,gov_Monción 2,R,0.0294
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,r,0.1
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,Tr,10.0
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,Tf,0.05
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,Tg,0.3
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,Tw,0.51
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,At,1.15
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,Pturb,0.0
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,Dturb,0.01
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,qnl,0.08
G3MONCI1,Monción 1,gov_HYGOV_MONCION1,gov_Monción 1,R,0.056
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Ldref,10.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Kturb,1.08
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Wfnl,0.071
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Kpload,1.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Tfload,1.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Tsa,1.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Tsb,1.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Ka,0.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Ta,0.1
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Kimw,0.007
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Tpelec,1.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Rselect,1.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Aset,0.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,r,0.04
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,db,0.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Kpgov,10.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Kigov,2.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Kdgov,0.001
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Tdgov,0.01
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Tact,0.025
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Trate,0.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Dm,0.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Flag,1.0
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Teng,0.0292
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Tc,-0.0146
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Tb,0.0146
G3PIMEN3,Pimentel 3,gov_GGOV1,gov_Pimentel 3,Kiload,1.0
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,K,15.0
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,T4,1.0
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,T5,0.1
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,T6,0.2
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,TD,0.01
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,Droop,0.047
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,TE,0.1
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,T1,0.2
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,T2,0.3
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,T3,0.05
G3PIMEN2,Pimentel 2,gov_DEGOV1_PIME2,gov_Pimentel 2,Droop_Control,0.0
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,K,15.0
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,T4,1.0
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,T5,0.1
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,T6,0.2
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,TD,0.01
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,Droop,0.0593
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,TE,0.1
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,T1,0.2
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,T2,0.3
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,T3,0.05
G3PIMEN1,Pimentel 1,gov_DEGOV1_PIME1,gov_Pimentel 1,Droop_Control,0.0
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,r,0.1
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,Tr,10.0
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,Tf,0.05
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,Tg,0.3
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,Tw,0.51
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,At,1.15
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,Pturb,0.0
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,Dturb,0.01
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,qnl,0.08
G3LANGOS,López Angostura,gov_HYGOV,gov_López Angostura,R,0.04
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,r,0.1
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,Tr,10.0
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,Tf,0.05
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,Tg,0.3
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,Tw,0.51
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,At,1.15
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,Pturb,0.0
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,Dturb,0.01
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,qnl,0.08
G3TAVER2,Tavera 2,gov_HYGOV_TAVERA2,gov_Tavera 2,R,0.049
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,r,0.1
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,Tr,10.0
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,Tf,0.05
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,Tg,0.3
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,Tw,0.51
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,At,1.15
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,Pturb,0.0
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,Dturb,0.01
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,qnl,0.08
G3TAVER1,Tavera 1,gov_HYGOV_TAVERA1,gov_Tavera 1,R,0.021
G3SFELIG,San Felipe TG,gov_GAST,gov_San Felipe TG,R,0.047
G3SFELIG,San Felipe TG,gov_GAST,gov_San Felipe TG,T1,0.4
G3SFELIG,San Felipe TG,gov_GAST,gov_San Felipe TG,T2,0.1
G3SFELIG,San Felipe TG,gov_GAST,gov_San Felipe TG,T3,3.0
G3SFELIG,San Felipe TG,gov_GAST,gov_San Felipe TG,AT,1.0
G3SFELIG,San Felipe TG,gov_GAST,gov_San Felipe TG,Kt,2.0
G3SFELIG,San Felipe TG,gov_GAST,gov_San Felipe TG,Dturb,0.0
G3SFELIG,San Felipe TG,gov_GAST,gov_San Felipe TG,PN,0.0
G3SFV,San Felipe Vapor,gov_TGOV1,gov_San Felipe Vapor,T3,5.0
G3SFV,San Felipe Vapor,gov_TGOV1,gov_San Felipe Vapor,T2,1.5
G3SFV,San Felipe Vapor,gov_TGOV1,gov_San Felipe Vapor,At,1.0
G3SFV,San Felipe Vapor,gov_TGOV1,gov_San Felipe Vapor,Dt,0.2
G3SFV,San Felipe Vapor,gov_TGOV1,gov_San Felipe Vapor,R,0.0429
G3SFV,San Felipe Vapor,gov_TGOV1,gov_San Felipe Vapor,T1,0.5
G3SFV,San Felipe Vapor,gov_TGOV1,gov_San Felipe Vapor,Pturb,0.0
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,r,0.1
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,Tr,10.0
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,Tf,0.05
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,Tg,0.3
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,Tw,0.51
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,At,1.15
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,Pturb,0.0
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,Dturb,0.01
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,qnl,0.08
G3LTORO1,Los Toros 1,gov_HYGOV_LTOROS1,gov_Los Toros 1,R,0.017
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,r,0.1
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,Tr,10.0
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,Tf,0.05
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,Tg,0.3
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,Tw,0.51
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,At,1.15
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,Pturb,0.0
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,Dturb,0.01
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,qnl,0.08
G3LTORO2,Los Toros 2,gov_HYGOV_LTOROS2,gov_Los Toros 2,R,0.043
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,r,0.1
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,Tr,10.0
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,Tf,0.05
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,Tg,0.3
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,Tw,0.51
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,At,1.15
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,Pturb,0.0
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,Dturb,0.01
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,qnl,0.08
G3SYEGUA,Sabana Yegua,gov_HYGOV,gov_Sabana Yegua,R,0.0293
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,r,0.1
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,Tr,10.0
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,Tf,0.05
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,Tg,0.3
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,Tw,0.51
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,At,1.15
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,Pturb,0.0
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,Dturb,0.01
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,qnl,0.08
G3SABANE,Sabaneta,gov_HYGOV,gov_Sabaneta,R,0.033
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,r,0.1
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,Tr,10.0
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,Tf,0.05
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,Tg,0.3
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,Tw,0.51
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,At,1.15
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,Pturb,0.0
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,Dturb,0.01
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,qnl,0.08
G3LDAMAS,Las Damas,gov_HYGOV_LDAMAS,gov_Las Damas,R,0.06
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Ldref,1.2
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Kturb,1.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Wfnl,0.01
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Kpload,0.2
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Tfload,20.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Tsa,0.5
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Tsb,5.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Ka,100000.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Ta,10000.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Kimw,0.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Tpelec,1.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Rselect,1.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Aset,1.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,r,0.04
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,db,0.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Kpgov,15.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Kigov,5.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Kdgov,5.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Tdgov,0.2
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Tact,0.2
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Trate,106.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Dm,0.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Flag,0.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Teng,0.0
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Tc,0.2
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Tb,0.5
G3HTG,Haina TG,gov_GGOV1,gov_Haina TG,Kiload,0.075
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,r,0.1
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,Tr,10.0
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,Tf,0.05
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,Tg,0.3
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,Tw,0.51
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,At,1.15
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,Pturb,0.0
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,Dturb,0.01
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,qnl,0.08
G3VALDE2,Valdesia 2,gov_HYGOV,gov_Valdesia 2,R,0.0534
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,r,0.1
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,Tr,10.0
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,Tf,0.05
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,Tg,0.3
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,Tw,0.51
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,At,1.15
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,Pturb,0.0
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,Dturb,0.01
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,qnl,0.08
G3VALDE1,Valdesia 1,gov_HYGOV,gov_Valdesia 1,R,0.0494
G3BCARBO,Barahona Carbón,gov_TGOV1,gov_Barahona Carbón,T3,5.0
G3BCARBO,Barahona Carbón,gov_TGOV1,gov_Barahona Carbón,T2,1.5
G3BCARBO,Barahona Carbón,gov_TGOV1,gov_Barahona Carbón,At,1.0
G3BCARBO,Barahona Carbón,gov_TGOV1,gov_Barahona Carbón,Dt,0.2
G3BCARBO,Barahona Carbón,gov_TGOV1,gov_Barahona Carbón,R,0.04
G3BCARBO,Barahona Carbón,gov_TGOV1,gov_Barahona Carbón,T1,0.5
G3BCARBO,Barahona Carbón,gov_TGOV1,gov_Barahona Carbón,Pturb,0.0
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,r,0.1
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,Tr,10.0
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,Tf,0.05
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,Tg,0.3
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,Tw,0.51
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,At,1.15
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,Pturb,0.0
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,Dturb,0.01
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,qnl,0.08
G3JIGUE2,Jigüey 2,gov_HYGOV_JIGUEY1,gov_Jiguey 2,R,0.035
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,r,0.1
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,Tr,10.0
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,Tf,0.05
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,Tg,0.3
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,Tw,0.51
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,At,1.15
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,Pturb,0.0
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,Dturb,0.01
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,qnl,0.08
G3JIGUE1,Jigüey 1,gov_HYGOV_JIGUEY2,gov_Jiguey 1,R,0.039
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,dbw,0.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,bp,0.04
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,kr,1.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,bt_Td,5.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,Td,12.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,Tf,1.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,Tg,3.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,kw,80.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,Tn,0.3
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,Tn1,3.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,B0,98696.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,B1,314.16
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,B2,1.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,A0,98696.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,A1,0.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,A2,1.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,B3,394780.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,B4,628.32
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,B5,1.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,A3,394780.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,A4,0.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,A5,1.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,ki1,4.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,kp1,25.0
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,Tro,0.33
G3AGUAC2,Aguacate 2,pcu_Reivax_RTVX100,pcu_Aguacate 2,Tz,1.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,dbw,0.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,bp,0.04
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,kr,1.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,bt_Td,5.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,Td,12.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,Tf,1.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,Tg,3.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,kw,80.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,Tn,0.3
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,Tn1,3.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,B0,98696.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,B1,314.16
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,B2,1.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,A0,98696.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,A1,0.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,A2,1.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,B3,394780.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,B4,628.32
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,B5,1.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,A3,394780.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,A4,0.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,A5,1.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,ki1,4.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,kp1,25.0
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,Tro,0.33
G3AGUAC1,Aguacate 1,pcu_Reivax_RTVX100,pcu_Aguacate 1,Tz,1.0
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,K,8.0
