escenario,for_name,loc_name,ruta,P_MW,Q_Mvar,escala,outserv
P01,ZRCHAF-D1,Demanda Río Chavón,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Río Chavón.ElmLod,1.2100000381469727,0.4000000059604645,1.0,0
P01,ZBVISF-D1,Demanda Buena Vista,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Buena Vista.ElmLod,13.369999885559082,4.110000133514404,1.0,0
P01,ZBENEF-D1,Demanda Benedicto,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Benedicto.ElmLod,1.059999942779541,0.3499999940395355,1.0,0
P01,ZHIGUF-D1,Demanda Higüey 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Higüey 69 kV.ElmLod,23.770000457763672,7.809999942779541,1.0,0
P01,ZLRMAF-D1,Demanda 1 La Romana Pueblo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 1 La Romana Pueblo.ElmLod,6.559999942779541,2.1600000858306885,1.0,0
P01,ZBLECF-D1,Demanda Batey Lechuga,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Batey Lechuga.ElmLod,0.12999999523162842,0.05000000074505806,1.0,0
P01,ZGUAYF-D1,Demanda Guaymate,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Guaymate.ElmLod,0.9399999976158142,0.4000000059604645,1.0,0
P01,ZRPELF-D1,Demanda Rancho Peligro,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Rancho Peligro.ElmLod,0.019999999552965164,0.009999999776482582,1.0,0
P01,ZCSULF-D1,Demanda Consuelo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Consuelo.ElmLod,9.829999923706055,4.179999828338623,1.0,0
P01,ZSMARF-D1,Demanda Sabana de la Mar,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Sabana de la Mar.ElmLod,4.199999809265137,2.0399999618530273,1.0,0
P01,ZHMAYF-D1,Demanda Hato Mayor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Hato Mayor.ElmLod,13.630000114440918,5.800000190734863,1.0,0
P01,ZXDBRF-D1,Demanda Destilería Brugal,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Destilería Brugal.ElmLod,0.9800000190734863,0.44999998807907104,1.0,0
P01,ZZSPAF-D1,Demanda ZF San Pedro AES,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda ZF San Pedro AES.ElmLod,26.940000534057617,0.7699999809265137,1.0,0
P01,ZZSPCF-D1,Demanda ZF San Pedro Chentec,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda ZF San Pedro Chentec.ElmLod,0.6100000143051147,0.20000000298023224,1.0,0
P01,ZYAMAF-D1,Demanda Yamasá,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Yamasá.ElmLod,16.030000686645508,7.789999961853027,1.0,0
P01,ZMPLAF-D1,Demanda 1 Monte Plata,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 1 Monte Plata.ElmLod,15.40999984741211,6.420000076293945,1.0,0
P01,ZGUAVF-D1,Demanda Guavaberry,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Guavaberry.ElmLod,0.3100000023841858,0.3100000023841858,1.0,0
P01,ZXCIGF-D1,Demanda César Iglesias,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda César Iglesias.ElmLod,5.860000133514404,2.6700000762939453,1.0,0
P01,ZMPSOK-D1,SSAA Monte Plata Solar,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Monte Plata Solar.ElmSite\SSAA Monte Plata Solar.ElmLod,0.0,0.0,1.0,1
P01,ZLRMAF-D2,Demanda 2 La Romana Pueblo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 2 La Romana Pueblo.ElmLod,7.650000095367432,2.5199999809265137,1.0,0
P01,ZMPLAF-D2,Demanda 2 Monte Plata,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 2 Monte Plata.ElmLod,16.280000686645508,6.78000020980835,1.0,0
P01,ZSPRIF-D1,Demanda Sierra Prieta,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda Sierra Prieta.ElmLod,2.0199999809265137,0.8600000143051147,1.0,0
P01,ZSES1K-D1,SSAA Sultana del Este 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\SSAA Sultana del Este 1.ElmLod,0.9100000262260437,0.38999998569488525,1.0,0
P01,ZLRMAF-D3,Demanda 3 La Romana Pueblo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 3 La Romana Pueblo.ElmLod,13.859999656677246,4.550000190734863,1.0,0
P01,ZHNUEF-D1,Demanda Hato Nuevo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Hato Nuevo.ElmLod,7.550000190734863,3.4700000286102295,1.0,0
P01,ZGMALF-D1,Demanda Grupo Malla,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Malla.ElmLod,2.390000104904175,0.7200000286102295,1.0,0
P01,ZLCUAF-D1,Demanda La Cuarenta,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda La Cuarenta.ElmLod,18.1299991607666,6.349999904632568,1.0,0
P01,ZPLASF-D1,Demanda Plastifar,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Plastifar.ElmLod,7.059999942779541,2.309999942779541,1.0,0
P01,ZPDIVF-D1,Demanda Productos Diversos,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Productos Diversos.ElmLod,2.3399999141693115,0.8899999856948853,1.0,0
P01,ZZALCF-D1,Demanda ZF Los Alcarrizos,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda ZF Los Alcarrizos.ElmLod,22.170000076293945,8.449999809265137,1.0,0
P01,ZCSATF-D1,Demanda Ciudad Satélite,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Ciudad Satélite.ElmLod,11.90999984741211,0.09000000357627869,1.0,0
P01,ZXCARF-D1,Demanda Carrefour,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Carrefour.ElmLod,0.6899999976158142,0.36000001430511475,1.0,0
P01,ZBNVIF-D1,Demanda Banco Nacional Vivienda,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Banco Nacional Vivienda.ElmLod,19.6299991607666,17.549999237060547,1.0,0
P01,ZKDMEF-D1,Demanda 2 Kilómetro 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 2 Kilómetro 10.5.ElmLod,32.619998931884766,13.279999732971191,1.0,0
P01,ZGPETF-D1,Demanda Grupo Petroquímica,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Petroquímica.ElmLod,8.149999618530273,1.5199999809265137,1.0,0
P01,ZBAYOF-D1,Demanda Bayona,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Bayona.ElmLod,12.130000114440918,4.550000190734863,1.0,0
P01,ZCBYNF-D1,Demanda Caballona,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Caballona.ElmLod,6.619999885559082,3.0199999809265137,1.0,0
P01,ZCDAGF-D1,Demanda Campamento 16 de Agosto,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Campamento 16 de Agosto.ElmLod,0.5799999833106995,0.18000000715255737,1.0,0
P01,ZKDMBF-D1,Demanda 1 Kilómetro 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Kilómetro 10.5.ElmLod,23.700000762939453,9.260000228881836,1.0,0
P01,ZNOVOF-D1,Demanda Novoplast,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Novoplast.ElmLod,4.929999828338623,2.069999933242798,1.0,0
P01,ZCPVCF-D1,Demanda CORVI PVC,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda CORVI PVC.ElmLod,2.3299999237060547,0.7699999809265137,1.0,0
P01,ZCBOHF-D1,Demanda Bohemia,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Bohemia.ElmLod,1.4299999475479126,0.7099999785423279,1.0,0
P01,ZBPOPF-D1,Demanda Banco Popular,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Banco Popular.ElmLod,0.75,0.28999999165534973,1.0,0
P01,ZCOHEF-D1,Demanda Centro Operación Herrrera,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Centro Operación Herrrera.ElmLod,30.030000686645508,0.09000000357627869,1.0,0
P01,ZOFALF-D1,Demanda Oleoducto FALCONDO,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Oleoducto FALCONDO.ElmLod,0.019999999552965164,0.0,1.0,0
P01,ZLDIAF-D1,Demanda Listín Diario,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Listín Diario.ElmLod,0.14000000059604645,0.05999999865889549,1.0,0
P01,ZXCBAF-D1,Demanda CAASD Bayona 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda CAASD Bayona 1.ElmLod,0.9200000166893005,0.3100000023841858,1.0,0
P01,ZXCB2F-D1,Demanda CAASD Bayona 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda CAASD Bayona 2.ElmLod,1.2999999523162842,0.3799999952316284,1.0,0
P01,ZXCODF-D1,Demanda CODETEL,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda CODETEL.ElmLod,1.3200000524520874,0.3700000047683716,1.0,0
P01,ZGHACF-D1,Demanda Grupo Haché,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Haché.ElmLod,0.2199999988079071,0.0,1.0,0
P01,ZTEMPF-D1,Demanda Templástica,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Templástica.ElmLod,0.05999999865889549,0.05999999865889549,1.0,0
P01,ZAORIF-D1,Demanda Acueducto Oriental,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Acueducto Oriental.ElmLod,5.320000171661377,5.070000171661377,1.0,0
P01,ZTAMAF-D1,Demanda 1 Tamarindo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Tamarindo.ElmLod,1.2100000381469727,1.2100000381469727,1.0,0
P01,ZGALAF-D1,Demanda Grupo Alaska,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Alaska.ElmLod,0.8399999737739563,0.36000001430511475,1.0,0
P01,ZGRCHF-D1,Demanda Grupo Ramos Charles,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Ramos Charles.ElmLod,0.5099999904632568,0.2199999988079071,1.0,0
P01,ZMEGAF-D1,Demanda Megacentro,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Megacentro.ElmLod,1.1399999856948853,0.38999998569488525,1.0,0
P01,ZGPLAF-D1,Demanda Gomas y Plásticos,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Gomas y Plásticos.ElmLod,0.3199999928474426,0.05000000074505806,1.0,0
P01,ZSPERF-D1,Demanda Sabana Perdida,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Sabana Perdida.ElmLod,28.75,12.109999656677246,1.0,0
P01,ZLMINF-D1,Demanda Los Mina,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Los Mina.ElmLod,15.140000343322754,6.46999979019165,1.0,0
P01,ZKVENF-D1,Demanda Kilómetro 24,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Kilómetro 24.ElmLod,6.869999885559082,4.300000190734863,1.0,0
P01,ZCAPOF-D1,Demanda 1 Capotillo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Capotillo.ElmLod,9.920000076293945,4.139999866485596,1.0,0
P01,ZPAL3K-D1,SSAA Palamara Grupo 3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\SSAA Palamara Grupo 3.ElmLod,0.25,0.10999999940395355,1.0,0
P01,ZPAL2K-D1,SSAA Palamara Grupo 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\SSAA Palamara Grupo 2.ElmLod,0.7300000190734863,0.3100000023841858,1.0,0
P01,ZPAL1K-D1,SSAA Palamara Grupo 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\SSAA Palamara Grupo 1.ElmLod,1.4600000381469727,0.6200000047683716,1.0,0
P01,ZZMCAF-D1,Demanda Multimodal Caucedo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Multimodal Caucedo.ElmLod,3.190000057220459,1.3200000524520874,1.0,0
P01,ZZGILF-D1,Demanda ZF Gildan,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda ZF Gildan.ElmLod,4.960000038146973,1.940000057220459,1.0,0
P01,ZZAMEF-D1,Demanda 1 ZF Las Américas,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 ZF Las Américas.ElmLod,0.0,0.0,1.0,1
P01,ZTORGF-D1,Demanda TORGINOL,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda TORGINOL.ElmLod,1.3600000143051147,0.05000000074505806,1.0,0
P01,ZSKAPF-D1,Demanda Smurfit Kappa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Smurfit Kappa.ElmLod,1.1799999475479126,0.5,1.0,0
P01,ZPCIBF-D1,Demanda Parque Cibernético,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Parque Cibernético.ElmLod,1.4500000476837158,1.4900000095367432,1.0,0
P01,ZMOZAF-D1,Demanda Molinos del Ozama,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Molinos del Ozama.ElmLod,2.2200000286102295,0.6600000262260437,1.0,0
P01,ZMERCF-D1,Demanda MERCASID,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda MERCASID.ElmLod,6.309999942779541,3.140000104904175,1.0,0
P01,ZIISAF-D1,Demanda INCA La Isabela,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda INCA La Isabela.ElmLod,0.10000000149011612,0.05000000074505806,1.0,0
P01,ZINCAF-D1,Demanda INCA Gerdau,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\Demanda INCA Gerdau.ElmLod,8.25,1.840000033378601,1.0,0
P01,ZINCAK-D1,SSAA INCA km 22,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\SSAA INCA km 22.ElmLod,0.28999999165534973,0.11999999731779099,1.0,0
P01,ZHHIGF-D1,Demanda Harinas del Higuamo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Harinas del Higuamo.ElmLod,0.6399999856948853,0.28999999165534973,1.0,0
P01,ZDESPF-D1,Demanda 1 Despacho,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Despacho.ElmLod,3.490000009536743,1.1699999570846558,1.0,0
P01,ZCCARF-D1,Demanda Cartonera del Caribe,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Cartonera del Caribe.ElmLod,0.8700000047683716,0.8999999761581421,1.0,0
P01,ZCAYAF-D1,Demanda Cayacoa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Cayacoa.ElmLod,4.409999847412109,0.0,1.0,0
P01,ZCATAF-D1,Demanda Catalina,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Catalina.ElmLod,5.130000114440918,5.599999904632568,1.0,0
P01,ZLCALF-D1,Demanda 1 La Caleta,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 La Caleta.ElmLod,14.260000228881836,7.650000095367432,1.0,0
P01,ZBASIF-D1,Demanda Base Aérea San Isidro,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Base Aérea San Isidro.ElmLod,2.2100000381469727,1.8899999856948853,1.0,0
P01,ZZSPMF-D1,Demanda Asociación Industrial ZF SPM,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Asociación Industrial ZF SPM.ElmLod,4.039999961853027,0.7799999713897705,1.0,0
P01,ZAHIGF-D1,Demanda Aeropuerto El Higüero,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Aeropuerto El Higüero.ElmLod,0.27000001072883606,0.27000001072883606,1.0,0
P01,ZAAMEF-D1,Demanda Aero Las Américas,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Aero Las Américas.ElmLod,3.5199999809265137,1.090000033378601,1.0,0
P01,ZADOMF-D1,Demanda Aluminio Dominicano,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Aluminio Dominicano.ElmLod,0.2199999988079071,0.05999999865889549,1.0,0
P01,ZABRUF-D1,Demanda Acueducto Brujuela,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Acueducto Brujuela.ElmLod,4.519999980926514,4.5,1.0,0
P01,ZINVIF-D1,Demanda 1 Invivienda,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Invivienda.ElmLod,27.760000228881836,8.789999961853027,1.0,0
P01,ZALISF-D1,Demanda Acueducto La Isabela,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Acueducto La Isabela.ElmLod,0.47999998927116394,0.49000000953674316,1.0,0
P01,ZEM31K-D1,SSAA EDM3 TG1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\EDM 3.ElmSite\SSAA EDM3 TG1.ElmLod,0.9700000286102295,0.4099999964237213,1.0,0
P01,ZEM32K-D1,SSAA EDM3 TG2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\EDM 3.ElmSite\SSAA EDM3 TG2.ElmLod,0.9700000286102295,0.4099999964237213,1.0,0
P01,ZMULTF-D1,Demanda Multiform,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Multiform.ElmLod,3.5999999046325684,1.7400000095367432,1.0,0
P01,ZTTITF-D1,Demanda Textiles Titán,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Textiles Titán.ElmLod,0.6499999761581421,0.27000001072883606,1.0,0
P01,ZZSISF-D1,Demanda ZF San Isidro,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda ZF San Isidro.ElmLod,4.900000095367432,0.5600000023841858,1.0,0
P01,ZGUERF-D1,Demanda Guerra,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Guerra.ElmLod,2.490000009536743,2.440000057220459,1.0,0
P01,ZZAMEF-D2,Demanda 2 ZF Las Américas,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 2 ZF Las Américas.ElmLod,11.4399995803833,4.869999885559082,1.0,0
