planta,dsl,dsl_ruta,modelo,array,origen,fila,columna,valor
Planta_Los Guzmancito 2,Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\Protection.ElmDsl,Grid Protection Model,oarray_TuoveruWT,IntMat:TuoveruWT,3,1,1.0
Planta_Los Guzmancito 2,Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\Protection.ElmDsl,Grid Protection Model,oarray_TfoverfWT,IntMat:TfoverfWT,0,0,1.03
Planta_Los Guzmancito 2,Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\Protection.ElmDsl,Grid Protection Model,oarray_TfoverfWT,IntMat:TfoverfWT,0,1,0.1
Planta_Los Guzmancito 2,Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\Protection.ElmDsl,Grid Protection Model,oarray_TfoverfWT,IntMat:TfoverfWT,1,0,1.03
Planta_Los Guzmancito 2,Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\Protection.ElmDsl,Grid Protection Model,oarray_TfoverfWT,IntMat:TfoverfWT,1,1,0.1
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxuu,IntMat:qmaxuu,0,0,0.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxuu,IntMat:qmaxuu,0,1,0.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxuu,IntMat:qmaxuu,1,0,0.8
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxuu,IntMat:qmaxuu,1,1,0.33
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxuu,IntMat:qmaxuu,2,0,0.9
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxuu,IntMat:qmaxuu,2,1,0.33
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminuu,IntMat:qminuu,0,0,0.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminuu,IntMat:qminuu,0,1,0.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminuu,IntMat:qminuu,1,0,0.8
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminuu,IntMat:qminuu,1,1,-0.33
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminuu,IntMat:qminuu,2,0,0.9
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminuu,IntMat:qminuu,2,1,-0.33
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxpp,IntMat:qmaxpp,0,0,0.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxpp,IntMat:qmaxpp,0,1,0.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxpp,IntMat:qmaxpp,1,0,0.3
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxpp,IntMat:qmaxpp,1,1,0.33
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxpp,IntMat:qmaxpp,2,0,1.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qmaxpp,IntMat:qmaxpp,2,1,0.33
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminpp,IntMat:qminpp,0,0,0.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminpp,IntMat:qminpp,0,1,0.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminpp,IntMat:qminpp,1,0,0.3
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminpp,IntMat:qminpp,1,1,-0.33
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminpp,IntMat:qminpp,2,0,1.0
Planta_Los Guzmancito 2,QP and QU limitation model,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\Planta_Los Guzmancito 2.ElmComp\QP and QU limitation model.ElmDsl,QP and QU limitation model,oarray_qminpp,IntMat:qminpp,2,1,-0.33
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,0,0,0.0
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,0,1,0.01
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,1,0,0.82
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,1,1,0.01
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,2,0,6.0
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,2,1,0.08
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,3,0,80.0
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,3,1,1.08
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,4,0,100.0
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,4,1,1.35027
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,5,0,110.0
MAN 18V/51/60DDF,Engine,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Engine.ElmDsl,eng_MAN Diesel Engine_v2,oarray_NRGM,IntMat:NRGM,5,1,1.35027
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,0,0,-30.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,0,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,1,0,-20.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,1,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,2,0,-15.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,2,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,3,0,-10.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,3,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,4,0,-5.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,4,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,5,0,5.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,5,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,6,0,10.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,6,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,7,0,15.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,7,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,8,0,20.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,8,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,9,0,30.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Ptable,IntMat:Ptable,9,1,37.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Itable,IntMat:Itable,0,0,-30.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Itable,IntMat:Itable,0,1,20.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Itable,IntMat:Itable,1,0,-20.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Itable,IntMat:Itable,1,1,20.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Itable,IntMat:Itable,2,0,-15.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Itable,IntMat:Itable,2,1,20.0
MAN 18V/51/60DDF,Governor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Planta_POWERSHIP AZUA KPS26 1.ElmComp\MAN 18V/51/60DDF.ElmComp\Governor.ElmDsl,gov_MAN Governor/Actuator_v3,oarray_Itable,IntMat:Itable,3,0,-10.0
