for_name,loc_name,ruta,P_MW,Q_Mvar,escala,outserv
ZPCATL-D1,Demanda Punta Catalina,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Punta Catalina.ElmSite\Demanda Punta Catalina.ElmLod,0.0,0.0,1.0,1
ZPCA1L-D1,SSAA Punta Catalina 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Punta Catalina.ElmSite\SSAA Punta Catalina 1.ElmLod,34.0,14.479999542236328,1.0,0
ZPCA2L-D1,SSAA Punta Catalina 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Punta Catalina.ElmSite\SSAA Punta Catalina 2.ElmLod,36.0,15.34000015258789,1.0,0
ZSES2K-D1,SSAA Sultana del Este 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\SSAA Sultana del Este 2.ElmLod,0.0,0.0,1.0,1
ZSES3K-D1,SSAA Sultana del Este 3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Sultana del Este.ElmSite\SSAA Sultana del Este 3.ElmLod,0.0,0.0,1.0,1
ZLROME-D1,Demanda La Romana,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\Demanda La Romana.ElmLod,15.220000267028809,4.630000114440918,1.0,0
WLROME-D2,Demanda 2 La Romana,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\La Romana.ElmSite\Demanda 2 La Romana.ElmLod,17.920000076293945,5.889999866485596,1.0,0
ZCES3K-D1,SSAA CESPM 3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\SSAA CESPM 3.ElmLod,3.059999942779541,1.2999999523162842,1.0,0
ZCES2K-D1,SSAA CESPM 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\SSAA CESPM 2.ElmLod,3.059999942779541,1.2999999523162842,1.0,0
ZCES1K-D1,SSAA CESPM 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\SSAA CESPM 1.ElmLod,3.059999942779541,1.2999999523162842,1.0,0
ZSPM2E-D1,Demanda SPM 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\Demanda SPM 2.ElmLod,12.890000343322754,5.460000038146973,1.0,0
ZXEN4K-D1,SSAA ENERGAS 4 TG,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\SPM 2.ElmSite\SSAA ENERGAS 4 TG.ElmLod,1.2000000476837158,0.5099999904632568,1.0,0
ZCEMEE-D1,Demanda CEMEX,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\CEMEX.ElmSite\Demanda CEMEX.ElmLod,31.969999313354492,4.46999979019165,1.0,0
ZCEMBK-D1,SSAA BERSAL,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\CEMEX.ElmSite\SSAA BERSAL.ElmLod,0.15000000596046448,0.07000000029802322,1.0,0
ZESEIE-D1,Demanda El Seibo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Demanda El Seibo.ElmLod,15.210000038146973,5.0,1.0,0
ZHIGUE-D1,Demanda 1 Higüey 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Demanda 1 Higüey 138 kV.ElmLod,12.130000114440918,3.990000009536743,1.0,0
ZJDOLE-D1,Demanda Juan Dolio,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Demanda Juan Dolio.ElmLod,8.75,0.0,1.0,0
ZXCU1K-D1,SSAA PF Cumayasa 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Cumayasa.ElmSite\SSAA PF Cumayasa 1.ElmLod,0.0,0.0,1.0,1
ZXCU2K-D1,SSAA PF Cumayasa 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Cumayasa.ElmSite\SSAA PF Cumayasa 2.ElmLod,0.0,0.0,1.0,1
ZXCU4K-D1,SSAA PF Cumayasa 4,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Cumayasa.ElmSite\SSAA PF Cumayasa 4.ElmLod,0.0,0.0,1.0,1
ZLORIK-D1,SSAA Los Orígenes,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\SSAA Los Orígenes.ElmLod,0.12999999523162842,0.05000000074505806,1.0,0
ZSPBEE-D1,SSAA San Pedro Bio-Energy,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\SSAA San Pedro Bio-Energy.ElmLod,0.6000000238418579,0.25999999046325684,1.0,0
ZICCOK-D1,Demanda Ingenio Cristóbal Colón,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\Demanda Ingenio Cristóbal Colón.ElmLod,0.5600000023841858,0.1599999964237213,1.0,0
ZCLUIE-D1,Demanda CIP La Luisa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Demanda CIP La Luisa.ElmLod,8.880000114440918,2.700000047683716,1.0,0
ZSPMAF-D1,Demanda SPM,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\Demanda SPM.ElmLod,37.36000061035156,12.489999771118164,1.0,0
ZSPMAF-D2,69 kV SPM D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\69 kV SPM D2.ElmLod,0.0,0.0,1.0,1
ZXESOE-D1,SSAA El Soco,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\El Soco.ElmSite\SSAA El Soco.ElmLod,0.0,0.0,1.0,1
ZHIGUE-D2,Demanda 2 Higüey 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Demanda 2 Higüey 138 kV.ElmLod,44.36000061035156,14.579999923706055,1.0,0
ZCSO1K-D1,SSAA PF Cotoperí  1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Cotoperí.ElmSite\SSAA PF Cotoperí  1.ElmLod,0.0,0.0,1.0,1
ZCSO2K-D1,SSAA PF Cotoperí  2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Cotoperí.ElmSite\SSAA PF Cotoperí  2.ElmLod,0.0,0.0,1.0,1
ZCSO3K-D1,SSAA PF Cotoperí  3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Cotoperí.ElmSite\SSAA PF Cotoperí  3.ElmLod,0.0,0.0,1.0,1
ZCOA1K-D1,SSAA PF Coastal G1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Coastal.ElmSite\SSAA PF Coastal G1.ElmLod,0.0,0.0,1.0,1
ZCOA2K-D1,SSAA PF Coastal G2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Coastal.ElmSite\SSAA PF Coastal G2.ElmLod,0.0,0.0,1.0,1
ZCLUIE-D2,Demanda 2 CIP La Luisa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Demanda 2 CIP La Luisa.ElmLod,10.279999732971191,3.119999885559082,1.0,0
ZHIGUE-D3,Demanda 3 Higüey 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Demanda 3 Higüey 138 kV.ElmLod,5.480000019073486,0.0,1.0,0
WCLUIE-D3,138 kV La Luisa D3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV La Luisa D3.ElmLod,0.0,0.0,1.0,1
WCLUIE-D4,138 kV La Luisa D4,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\138 kV La Luisa D4.ElmLod,0.0,0.0,1.0,1
ZZSA1E-D1,Demanda 1 ZF Santiago,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZF Santiago.ElmSite\Demanda 1 ZF Santiago.ElmLod,31.139999389648438,0.0,1.0,0
ZZSA1E-D2,Demanda 2 ZF Santiago,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZF Santiago.ElmSite\Demanda 2 ZF Santiago.ElmLod,27.989999771118164,10.729999542236328,1.0,0
ZMONCK-D1,SSAA Monción,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monción.ElmSite\SSAA Monción.ElmLod,0.8299999833106995,0.36000001430511475,1.0,0
ZZMONK-D1,Demanda Monción,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monción.ElmSite\Demanda Monción.ElmLod,0.3799999952316284,0.0,1.0,0
ZCEMOK-D1,SSAA Contra Embalse Monción,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monción.ElmSite\SSAA Contra Embalse Monción.ElmLod,0.029999999329447746,0.009999999776482582,1.0,0
ZPIM3K-D1,SSAA Pimentel Grupo 3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Pimentel.ElmSite\SSAA Pimentel Grupo 3.ElmLod,0.6100000143051147,0.25999999046325684,1.0,0
ZPIM2K-D1,SSAA Pimentel Grupo 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Pimentel.ElmSite\SSAA Pimentel Grupo 2.ElmLod,0.4300000071525574,0.18000000715255737,1.0,0
ZPIM1K-D1,SSAA Pimentel Grupo 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Pimentel.ElmSite\SSAA Pimentel Grupo 1.ElmLod,0.3499999940395355,0.15000000596046448,1.0,0
ZCANAE-D1,Demanda Canabacoa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Canabacoa.ElmSite\Demanda Canabacoa.ElmLod,32.63999938964844,13.020000457763672,1.0,0
ZPP22E-D1,Demanda 1 Puerto Plata 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Puerto Plata 2.ElmSite\Demanda 1 Puerto Plata 2.ElmLod,17.84000015258789,0.2800000011920929,1.0,0
ZLANGK-D1,SSAA López Angostura,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\López Angostura.ElmSite\SSAA López Angostura.ElmLod,0.07999999821186066,0.029999999329447746,1.0,0
ZFALCK-D1,Demanda FALCONDO,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Falcondo.ElmSite\Demanda FALCONDO.ElmLod,0.0,0.0,1.0,1
ZPFALK-D1,Demanda de Procesos FALCONDO,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Falcondo.ElmSite\Demanda de Procesos FALCONDO.ElmLod,0.0,0.0,1.0,1
ZSFEGK-D1,SSAA San Felipe TG,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSFELE(1).ElmSubstat\SSAA San Felipe TG.ElmLod,0.0,0.0,1.0,1
ZSFEVK-D1,SSAA San Felipe Vapor,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZSFELE(1).ElmSubstat\SSAA San Felipe Vapor.ElmLod,0.0,0.0,1.0,1
ZPPLAF-D1,Demanda Puerto Plata,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Puerto Plata.ElmLod,24.079999923706055,8.739999771118164,1.0,0
ZLGALE-D1,Demanda 1 La Gallera,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda 1 La Gallera.ElmLod,26.350000381469727,7.960000038146973,1.0,0
ZSAMAE-D1,Demanda Samaná,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Samaná.ElmLod,11.399999618530273,4.440000057220459,1.0,0
ZMONTE-D1,Demanda Montecristi,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Montecristi.ElmLod,21.709999084472656,9.65999984741211,1.0,0
ZVMAOE-D1,Demanda Valverde Mao,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Valverde Mao.ElmLod,22.420000076293945,8.739999771118164,1.0,0
ZSRODE-D1,Demanda Santiago Rodríguez,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Santiago Rodríguez.ElmLod,20.690000534057617,7.510000228881836,1.0,0
ZSALCE-D1,Demanda Salcedo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Salcedo.ElmLod,18.739999771118164,7.369999885559082,1.0,0
ZMOCAE-D1,Demanda Moca,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Moca.ElmLod,25.780000686645508,10.34000015258789,1.0,0
ZSANCE-D1,Demanda Sánchez,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Sánchez.ElmLod,21.239999771118164,3.2100000381469727,1.0,0
ZNIBAE-D1,Demanda 1 Nibaje,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda 1 Nibaje.ElmLod,27.350000381469727,8.90999984741211,1.0,0
ZTAVBE-D1,Demanda Tavera,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Tavera.ElmSite\Demanda Tavera.ElmLod,9.149999618530273,3.059999942779541,1.0,0
ZTAV2K-D1,SSAA Tavera 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Tavera.ElmSite\SSAA Tavera 2.ElmLod,0.8999999761581421,0.3799999952316284,1.0,0
ZTAV1K-D1,SSAA Tavera 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Tavera.ElmSite\SSAA Tavera 1.ElmLod,0.0,0.0,1.0,1
ZXPFSK-D1,SSAA SAJOMA,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\SAJOMA.ElmSite\SSAA SAJOMA.ElmLod,0.0,0.0,1.0,1
WPFMSK-D1,SSAA Monte Cristi Solar Grupo 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monte Cristi Solar.ElmSite\SSAA Monte Cristi Solar Grupo 1.ElmLod,0.0,0.0,1.0,1
WPFMSK-D2,SSAA Monte Cristi Solar Grupo 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Monte Cristi Solar.ElmSite\SSAA Monte Cristi Solar Grupo 2.ElmLod,0.0,0.0,1.0,1
ZACLAK-D1,SSAA Agua Clara,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Agua Clara.ElmSite\SSAA Agua Clara.ElmLod,0.05999999865889549,0.029999999329447746,1.0,0
ZGNLLK-D1,SSAA Guanillo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Guanillo.ElmSite\SSAA Guanillo.ElmLod,0.18000000715255737,0.07999999821186066,1.0,0
ZNIBAE-D2,Demanda 2 Nibaje,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda 2 Nibaje.ElmLod,38.43000030517578,0.07000000029802322,1.0,0
ZRSJUE-D1,Demanda Río San Juan,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Río San Juan.ElmLod,5.840000152587891,2.490000009536743,1.0,0
ZDAJAE-D1,Demanda Dajabón,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda Dajabón.ElmLod,12.579999923706055,4.329999923706055,1.0,0
ZLGALE-D2,Demanda 2 La Gallera,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Demanda 2 La Gallera.ElmLod,33.349998474121094,6.050000190734863,1.0,0
ZLGUZK-D1,SSAA PE Los Guzmancito,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\SSAA PE Los Guzmancito.ElmLod,0.03999999910593033,0.019999999552965164,1.0,0
ZLGU2K-D1,SSAA Los Guzmancito 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Los Guzmancito.ElmSite\SSAA Los Guzmancito 2.ElmLod,0.0,0.0,1.0,0
ZXMATK-D1,SSAA MATRISOL,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Matrisol.ElmSite\SSAA MATRISOL.ElmLod,0.0,0.0,1.0,1
ZXPSEK-D1,SSAA Parque Solar Esperanza,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Esperanza.ElmSite\SSAA Parque Solar Esperanza.ElmLod,0.0,0.0,1.0,1
ZXPI4K-D1,SSAA Pimentel 4,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\SSAA Pimentel 4.ElmLod,0.8399999737739563,0.36000001430511475,1.0,0
ZGOYAF-D1,Demanda Goya,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Goya.ElmLod,0.8199999928474426,0.38999998569488525,1.0,0
ZABCOF-D1,Demanda ABCO,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda ABCO.ElmLod,2.9200000762939453,1.2400000095367432,1.0,0
ZLTO1K-D1,SSAA Los Toros,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Los Toros.ElmSite\SSAA Los Toros.ElmLod,0.0,0.0,1.0,1
ZPLINF-D1,Demanda Productos Linda,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Productos Linda.ElmLod,0.14000000059604645,0.05999999865889549,1.0,0
ZICAEF-D1,Demanda Ingenio CAEI,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Ingenio CAEI.ElmLod,0.07000000029802322,0.029999999329447746,1.0,0
ZSYEGK-D1,SSAA Sabana Yegua,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Sabana Yegua.ElmSite\SSAA Sabana Yegua.ElmLod,0.0,0.0,1.0,1
ZXLFAF-D1,Demanda La Famosa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda La Famosa.ElmLod,1.399999976158142,0.0,1.0,0
ZBMATF-D1,Demanda 1 Baní Matadero,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 1 Baní Matadero.ElmLod,8.380000114440918,3.9800000190734863,1.0,0
ZSABAK-D1,SSAA Sabaneta,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Sabaneta.ElmSite\SSAA Sabaneta.ElmLod,0.0,0.0,1.0,1
ZSABAK-D2,Demanda Sabaneta,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Sabaneta.ElmSite\Demanda Sabaneta.ElmLod,1.690000057220459,0.6100000143051147,1.0,0
ZSJUAF-D1,Demanda San Juan,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda San Juan.ElmLod,21.469999313354492,7.599999904632568,1.0,0
ZVILLF-D1,Demanda Villarpando,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Villarpando.ElmLod,7.0,2.5399999618530273,1.0,0
ZMVIEF-D1,Demanda 1 Madre Vieja,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 1 Madre Vieja.ElmLod,35.540000915527344,0.33000001311302185,1.0,0
ZPIZDF-D1,Demanda Pizarrete Distribución,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Pizarrete Distribución.ElmLod,11.0,3.990000009536743,1.0,0
ZCOCOF-D1,Demanda Cruce de Ocoa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Cruce de Ocoa.ElmLod,1.6200000047683716,0.5899999737739563,1.0,0
ZSJOCF-D1,Demanda San José de Ocoa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda San José de Ocoa.ElmLod,7.840000152587891,2.9800000190734863,1.0,0
ZBAPEF-D1,Demanda Baní Per,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Baní Per.ElmLod,21.1299991607666,9.329999923706055,1.0,0
ZAZUAF-D1,Demanda Azua,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Azua.ElmLod,29.43000030517578,12.220000267028809,1.0,0
ZMAGUK-D1,SSAA Magueyal,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Magueyal.ElmSite\SSAA Magueyal.ElmLod,0.0,0.0,1.0,1
